,fdc_id,gtin_upc,branded_food_category,Kincaid_Score,FleschReadingEase,DaleChallIndex,num_words,complex_words_dc
2057,1021307,070253468155,Pasta Dinners,3.129999999999999,158.115,15.88605,48,30
2058,1021729,070253467783,Pasta Dinners,19.12,116.50000000000001,17.808765168539324,89,55
2059,1021747,070253469985,Pasta Dinners,6.640000000000001,148.98000000000002,18.09843684210526,57,42
2060,1021757,070253467721,Pasta Dinners,16.780000000000005,122.59000000000002,16.88486626506024,83,48
2061,1021773,070253467707,Pasta Dinners,10.540000000000003,138.83,17.800595522388058,67,46
2062,1021943,070253468162,Pasta Dinners,0.010000000000001563,166.235,17.06825,40,29
2063,1021991,070253466809,Pasta Dinners,8.98,142.89000000000001,17.287966666666666,63,42
2064,1022165,036800036338,Pasta Dinners,18.34,118.53000000000002,18.65986091954023,87,59
2065,1022727,036800360259,Pasta Dinners,8.59,143.90500000000003,16.13476451612903,62,37
2066,1022743,036800333802,Pasta Dinners,27.31,95.18500000000002,20.576136363636365,110,80
2067,1022767,015400814027,Pasta Dinners,18.34,118.53000000000002,17.026412643678164,87,50
2068,1024171,078742220765,Pasta Dinners,4.690000000000001,154.055,13.19973846153846,52,23
2069,1024329,071117025095,Pasta Dinners,15.610000000000003,125.63500000000002,15.894250000000001,80,42
2070,1024629,20740320,Pasta Dinners,8.59,143.90500000000003,17.153474193548384,62,41
2071,1850080,072036983060,Pasta Dinners,7.810000000000002,145.935,16.612833333333334,60,38
2072,1026749,20736132,Pasta Dinners,-3.5,175.37,13.833132258064516,31,17
2073,1026751,20736149,Pasta Dinners,9.370000000000001,141.875,16.679650000000002,64,40
2074,1850153,041497287291,Pasta Dinners,3.5199999999999996,157.10000000000002,15.734246938775511,49,30
2075,1850154,041497287314,Pasta Dinners,12.490000000000002,133.755,16.418533333333336,72,42
2076,1850204,688267074943,Pasta Dinners,1.1799999999999997,163.19,16.05116046511628,43,28
2077,1030745,041415041233,Pasta Dinners,5.080000000000002,153.04000000000002,16.990583018867923,53,36
2078,1031151,20736200,Pasta Dinners,8.59,143.90500000000003,16.89879677419355,62,40
2079,1032159,857183005656,Pasta Dinners,-3.1099999999999994,174.35500000000002,15.5858875,32,21
2080,1032565,041318300475,Pasta Dinners,11.71,135.78500000000003,17.71035714285714,70,47
2081,1033267,688267526695,Pasta Dinners,7.030000000000001,147.965,15.225024137931033,58,32
2082,1033691,015300014329,Pasta Dinners,-0.23888888888888715,160.895,14.632933333333336,36,21
2083,1033999,085239078181,Pasta Dinners,7.420000000000002,146.95000000000002,16.19747627118644,59,36
2084,1034005,085239078174,Pasta Dinners,7.420000000000002,146.95000000000002,16.19747627118644,59,36
2085,1034009,085239078150,Pasta Dinners,-3.889999999999999,176.38500000000002,15.651166666666665,30,20
2086,1034011,085239078167,Pasta Dinners,-2.719999999999999,173.34,16.756936363636363,33,24
2087,1035285,041415040236,Pasta Dinners,7.810000000000002,145.935,17.139166666666668,60,40
2088,1035461,098487300188,Pasta Dinners,15.220000000000002,126.65000000000002,16.349330379746835,79,44
2089,1038791,085239078143,Pasta Dinners,-1.549999999999999,170.29500000000002,16.38737777777778,36,25
2090,1041235,070253001017,Pasta Dinners,18.73,117.51500000000001,17.511186363636362,88,53
2091,1041477,814866028258,Pasta Dinners,29.650000000000002,89.09500000000001,19.054668965517244,116,71
2092,1044065,041303092781,Pasta Dinners,6.640000000000001,148.98000000000002,17.544401754385966,57,40
2093,1044283,041270036306,Pasta Dinners,17.95,119.54500000000002,18.73477441860465,86,59
2094,1046845,041415016231,Pasta Dinners,3.129999999999999,158.115,17.8598,48,36
2095,1047003,070253001291,Pasta Dinners,7.030000000000001,147.965,16.858472413793102,58,38
2096,1047005,070253001000,Pasta Dinners,12.100000000000001,134.77,17.83302957746479,71,48
2097,1049603,819573015010,Pasta Dinners,5.470000000000002,152.025,14.502307407407407,54,28
2098,1049899,854510003828,Pasta Dinners,16.780000000000005,122.59000000000002,18.787275903614457,83,58
2099,1050023,016000424210,Pasta Dinners,29.650000000000002,89.09500000000001,19.190789655172416,116,72
2100,1050025,016000425262,Pasta Dinners,8.2,144.92000000000002,17.27505081967213,61,41
2101,1050141,016000134539,Pasta Dinners,23.02,106.35000000000002,18.595081818181818,99,63
2102,1050299,013562113682,Pasta Dinners,3.5199999999999996,157.10000000000002,15.412002040816327,49,29
2103,1050311,013562113668,Pasta Dinners,-2.719999999999999,173.34,14.36451212121212,33,19
2104,1050353,016000139695,Pasta Dinners,26.140000000000004,98.23000000000002,18.535756074766354,107,65
2105,1050407,016000127012,Pasta Dinners,9.760000000000002,140.86,16.577423076923075,65,40
2106,1050449,016000140998,Pasta Dinners,21.849999999999998,109.39500000000001,19.418204166666666,96,67
2107,1050719,021000070763,Pasta Dinners,10.150000000000002,139.84500000000003,17.915251515151517,66,46
2108,1050813,016000493247,Pasta Dinners,15.220000000000002,126.65000000000002,17.34869746835443,79,49
2109,1051329,013562479665,Pasta Dinners,6.25,149.995,16.28285,56,35
2110,1051363,021000077137,Pasta Dinners,20.290000000000003,113.45500000000001,18.84078695652174,92,62
2111,1051399,021000077144,Pasta Dinners,20.290000000000003,113.45500000000001,18.84078695652174,92,62
2112,1051413,021000075409,Pasta Dinners,12.490000000000002,133.755,18.172977777777778,72,50
