,fdc_id,gtin_upc,branded_food_category,Kincaid_Score,FleschReadingEase,DaleChallIndex,num_words,complex_words_dc
1499,867912,070272481036,Cream,-4.67,178.41500000000002,14.048157142857143,28,16
1500,868106,070272489018,Cream,-7.01,184.505,14.77588181818182,22,14
1501,868180,070272232058,Cream,-5.059999999999999,179.43,14.917551851851853,27,17
1502,868320,070272491264,Cream,-8.57,188.565,15.055966666666665,18,12
1503,868346,070272481104,Cream,-5.84,181.46,13.0873,25,13
1504,868386,070272481012,Cream,-5.84,181.46,13.0873,25,13
1505,868398,070272232065,Cream,-5.059999999999999,179.43,13.163107407407407,27,14
1506,868432,070272481043,Cream,-5.84,181.46,13.0873,25,13
1507,868454,070272481050,Cream,-5.449999999999999,180.44500000000002,15.857638461538462,26,18
1508,869034,021130072033,Cream,-10.129999999999999,192.625,13.353757142857143,14,8
1509,869412,070272232034,Cream,-6.23,182.47500000000002,14.037733333333335,24,14
1510,869600,070272232027,Cream,-7.789999999999999,186.53500000000003,13.313,20,11
1511,869754,07203672723,Cream,-5.84,181.46,15.613700000000001,25,17
1512,870760,079117151516,Cream,-14.81,204.805,0.0,2,0
1513,870762,079117156566,Cream,-12.08,197.70000000000002,14.609566666666666,9,6
1514,871752,079893408101,Cream,-14.03,202.775,11.7299,4,2
1515,871944,00050000215010,Cream,-10.52,193.64000000000001,13.998223076923077,13,8
1516,871988,093966006346,Cream,-8.96,189.58,10.052641176470589,17,6
1517,872054,070038622611,Cream,-12.86,199.73000000000002,10.750842857142857,7,3
1518,872064,070038600572,Cream,-6.23,182.47500000000002,16.011483333333338,24,17
1519,872174,070038365532,Cream,-6.23,182.47500000000002,16.011483333333338,24,17
1520,872176,070038365525,Cream,-6.23,182.47500000000002,15.353566666666666,24,16
1521,872192,070038614074,Cream,-12.86,199.73000000000002,10.750842857142857,7,3
1522,872194,070038372929,Cream,-2.719999999999999,173.34,16.278451515151517,33,23
1523,872198,070038625490,Cream,-6.23,182.47500000000002,15.353566666666666,24,16
1524,872200,070038625506,Cream,-6.23,182.47500000000002,16.011483333333338,24,17
1525,872202,070038600565,Cream,-6.23,182.47500000000002,15.353566666666666,24,16
1526,872944,034500632478,Cream,-12.469999999999999,198.715,15.875800000000002,8,6
1527,873150,070026014244,Cream,1.9600000000000009,161.16000000000003,16.395166666666665,45,30
1528,873770,621173050090,Cream,-2.719999999999999,173.34,15.321481818181818,33,21
1529,874654,070038365655,Cream,1.3519047619047626,160.17642857142857,13.238747619047619,42,20
1530,874684,070038628279,Cream,0.9756097560975618,161.09317073170735,14.527904878048782,41,23
1531,874892,042743123080,Cream,-7.789999999999999,186.53500000000003,10.944500000000001,20,8
1532,875004,041303025086,Cream,-3.5,175.37,15.361196774193548,31,20
1533,875062,041303025192,Cream,-11.3,195.67000000000002,12.794827272727273,11,6
1534,875122,041303025208,Cream,-11.3,195.67000000000002,12.794827272727273,11,6
1535,875124,041303025246,Cream,-10.91,194.655,13.442533333333335,12,7
1536,875126,041303025222,Cream,-5.449999999999999,180.44500000000002,14.643023076923077,26,16
1537,875128,041303025185,Cream,-12.08,197.70000000000002,11.100677777777777,9,4
1538,875176,036800200159,Cream,-7.01,184.505,14.77588181818182,22,14
1539,875178,036800201156,Cream,-7.01,184.505,14.77588181818182,22,14
1540,875180,036800201163,Cream,-4.67,178.41500000000002,15.176014285714286,28,18
1541,876060,036800369122,Cream,-7.01,184.505,13.340427272727274,22,12
1542,876062,036800369139,Cream,-7.4,185.52,13.700957142857144,21,12
1543,876924,018894301769,Cream,-12.86,199.73000000000002,15.262271428571431,7,5
1544,876926,018894301561,Cream,-14.03,202.775,11.7299,4,2
1545,876942,018894301622,Cream,-8.96,189.58,11.910288235294118,17,8
1546,877212,621173050106,Cream,-2.719999999999999,173.34,15.321481818181818,33,21
1547,877214,621173050144,Cream,-3.1099999999999994,174.35500000000002,15.5858875,32,21
1548,877240,074175934040,Cream,-7.4,185.52,13.700957142857144,21,12
1549,877736,018894301615,Cream,-8.96,189.58,11.910288235294118,17,8
1550,878098,070272491363,Cream,-8.18,187.55,13.720478947368422,19,11
1551,878470,070272491387,Cream,-8.18,187.55,13.720478947368422,19,11
1552,878914,018894302018,Cream,-7.789999999999999,186.53500000000003,14.892000000000001,20,13
1553,880260,018894301998,Cream,-12.469999999999999,198.715,11.9283,8,4
1554,880818,074175008383,Cream,-14.42,203.79000000000002,14.311966666666665,3,2
1555,880820,074175008451,Cream,-14.42,203.79000000000002,14.311966666666665,3,2
1556,880822,074175008536,Cream,-8.57,188.565,12.4243,18,9
1557,881992,041512151064,Cream,-10.129999999999999,192.625,14.481614285714286,14,9
1558,882306,074175008505,Cream,-14.42,203.79000000000002,14.311966666666665,3,2
1559,882436,742365003837,Cream,-12.86,199.73000000000002,10.750842857142857,7,3
